chapter_file,chapter_number,chapter_id,global_sentence_id,cross_chapter,source_file_path,sentence_id,sentence_id_numeric,sentence_id_prefixed,sentence_num,first_words,pronoun_text,pronoun_token_idx,pronoun_grammatical_role,pronoun_thematic_role,pronoun_givenness,pronoun_coref_ids,pronoun_coref_base_num,pronoun_coref_occurrence_num,pronoun_coreference_link,pronoun_coref_link_base_num,pronoun_coref_link_occurrence_num,pronoun_coreference_type,pronoun_inanimate_coreference_link,pronoun_inanimate_coref_link_base_num,pronoun_inanimate_coref_link_occurrence_num,pronoun_inanimate_coreference_type,pronoun_most_recent_antecedent_text,pronoun_most_recent_antecedent_distance,pronoun_first_antecedent_text,pronoun_first_antecedent_distance,pronoun_antecedent_choice,num_clause_mates,clause_mate_text,clause_mate_coref_id,clause_mate_coref_base_num,clause_mate_coref_occurrence_num,clause_mate_start_idx,clause_mate_end_idx,clause_mate_grammatical_role,clause_mate_thematic_role,clause_mate_coreference_type,clause_mate_animacy,clause_mate_givenness,clause_mate_grammatical_role_clean,clause_mate_thematic_role_clean,clause_mate_coreference_type_clean,pronoun_coreference_type_clean,pronoun_grammatical_role_clean,pronoun_thematic_role_clean
3.tsv,3,Chapter_3,global_392,False,data\input\gotofiles\later\3.tsv,43,43,sent_43,43,Jetzt_ist_dem,die,21,Subj,Proto-Ag,neu,['105-1'],105.0,,*->105-1,105.0,1.0,D-Pron[105],,,,,_,_,_,_,0,6,der,95-64,95,64,16,16,Subj,Proto-Ag,D-Pron[95],anim,bekannt,Subj,Proto-Ag,D-Pron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_392,False,data\input\gotofiles\later\3.tsv,43,43,sent_43,43,Jetzt_ist_dem,die,21,Subj,Proto-Ag,neu,['105-1'],105.0,,*->105-1,105.0,1.0,D-Pron[105],,,,,_,_,_,_,0,6,eine Wartezeit,199-1,199,1,17,18,dirObj[56],Proto-Pat[56],indefNP[199],inanim,neu,dirObj,Proto-Pat,indefNP,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_392,False,data\input\gotofiles\later\3.tsv,43,43,sent_43,43,Jetzt_ist_dem,die,21,Subj,Proto-Ag,neu,['105-1'],105.0,,*->105-1,105.0,1.0,D-Pron[105],,,,,_,_,_,_,0,6,Wartezeiten,183-1,183,1,24,24,dirObj,Proto-Pat,defNP[183],inanim,neu,dirObj,Proto-Pat,defNP,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_392,False,data\input\gotofiles\later\3.tsv,43,43,sent_43,43,Jetzt_ist_dem,die,21,Subj,Proto-Ag,neu,['105-1'],105.0,,*->105-1,105.0,1.0,D-Pron[105],,,,,_,_,_,_,0,6,frage,75-3,75,3,26,26,Subj,Proto-Ag,zero[75],anim,bekannt,Subj,Proto-Ag,zero,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,Er,1,Subj,Proto-Ag,bekannt,['95-65'],95.0,,*->95-65,95.0,65.0,PersPron[95],,,,,der,15,der Brenner,793,64,5,drei Monaten,223-1,223,1,6,7,Oblique[57],*[57],Quant[223],inanim,neu,Oblique,*,Quant,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,Er,1,Subj,Proto-Ag,bekannt,['95-65'],95.0,,*->95-65,95.0,65.0,PersPron[95],,,,,der,15,der Brenner,793,64,5,das,145-1,145,1,12,12,dirObj,Proto-Pat,D-Pron[145],inanim,neu,dirObj,Proto-Pat,D-Pron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,Er,1,Subj,Proto-Ag,bekannt,['95-65'],95.0,,*->95-65,95.0,65.0,PersPron[95],,,,,der,15,der Brenner,793,64,5,ihm,95-66,95,66,14,14,indirObj,Recipient,PersPron[95],anim,bekannt,indirObj,Recipient,PersPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,Er,1,Subj,Proto-Ag,bekannt,['95-65'],95.0,,*->95-65,95.0,65.0,PersPron[95],,,,,der,15,der Brenner,793,64,5,sein,95-67,95,67,16,16,Subj[58],Proto-Ag[58],PossPron[95],anim,bekannt,Subj,Proto-Ag,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,Er,1,Subj,Proto-Ag,bekannt,['95-65'],95.0,,*->95-65,95.0,65.0,PersPron[95],,,,,der,15,der Brenner,793,64,5,Schulkollege Schwaighofer,116-6,116,6,17,18,Subj[58],Proto-Ag[58],EN[116],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,das,12,dirObj,Proto-Pat,neu,['145-1'],,,,,,,*->145-1,145.0,1.0,D-Pron[145],_,_,_,_,0,5,Er,95-65,95,65,1,1,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,,dirObj,Proto-Pat
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,das,12,dirObj,Proto-Pat,neu,['145-1'],,,,,,,*->145-1,145.0,1.0,D-Pron[145],_,_,_,_,0,5,drei Monaten,223-1,223,1,6,7,Oblique[57],*[57],Quant[223],inanim,neu,Oblique,*,Quant,,dirObj,Proto-Pat
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,das,12,dirObj,Proto-Pat,neu,['145-1'],,,,,,,*->145-1,145.0,1.0,D-Pron[145],_,_,_,_,0,5,ihm,95-66,95,66,14,14,indirObj,Recipient,PersPron[95],anim,bekannt,indirObj,Recipient,PersPron,,dirObj,Proto-Pat
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,das,12,dirObj,Proto-Pat,neu,['145-1'],,,,,,,*->145-1,145.0,1.0,D-Pron[145],_,_,_,_,0,5,sein,95-67,95,67,16,16,Subj[58],Proto-Ag[58],PossPron[95],anim,bekannt,Subj,Proto-Ag,PossPron,,dirObj,Proto-Pat
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,das,12,dirObj,Proto-Pat,neu,['145-1'],,,,,,,*->145-1,145.0,1.0,D-Pron[145],_,_,_,_,0,5,Schulkollege Schwaighofer,116-6,116,6,17,18,Subj[58],Proto-Ag[58],EN[116],anim,bekannt,Subj,Proto-Ag,EN,,dirObj,Proto-Pat
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,ihm,14,indirObj,Recipient,bekannt,['95-66'],95.0,,*->95-66,95.0,66.0,PersPron[95],,,,,Er,13,der Brenner,806,65,5,Er,95-65,95,65,1,1,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,indirObj,Recipient
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,ihm,14,indirObj,Recipient,bekannt,['95-66'],95.0,,*->95-66,95.0,66.0,PersPron[95],,,,,Er,13,der Brenner,806,65,5,drei Monaten,223-1,223,1,6,7,Oblique[57],*[57],Quant[223],inanim,neu,Oblique,*,Quant,PersPron,indirObj,Recipient
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,ihm,14,indirObj,Recipient,bekannt,['95-66'],95.0,,*->95-66,95.0,66.0,PersPron[95],,,,,Er,13,der Brenner,806,65,5,das,145-1,145,1,12,12,dirObj,Proto-Pat,D-Pron[145],inanim,neu,dirObj,Proto-Pat,D-Pron,PersPron,indirObj,Recipient
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,ihm,14,indirObj,Recipient,bekannt,['95-66'],95.0,,*->95-66,95.0,66.0,PersPron[95],,,,,Er,13,der Brenner,806,65,5,sein,95-67,95,67,16,16,Subj[58],Proto-Ag[58],PossPron[95],anim,bekannt,Subj,Proto-Ag,PossPron,PersPron,indirObj,Recipient
3.tsv,3,Chapter_3,global_393,False,data\input\gotofiles\later\3.tsv,44,44,sent_44,44,Er_hat_dann,ihm,14,indirObj,Recipient,bekannt,['95-66'],95.0,,*->95-66,95.0,66.0,PersPron[95],,,,,Er,13,der Brenner,806,65,5,Schulkollege Schwaighofer,116-6,116,6,17,18,Subj[58],Proto-Ag[58],EN[116],anim,bekannt,Subj,Proto-Ag,EN,PersPron,indirObj,Recipient
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,einem halben Jahr,241-1,241,1,8,10,Oblique[59],*[59],indefNP[241],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,der Buwog - Verwaltung,105-2,105,2,13,16,Oblique[60],Proto-Pat[60],defNP[105],anim,bekannt,Oblique,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,Schwaighofer,116-7,116,7,19,19,Oblique,Proto-Pat,EN[116],anim,bekannt,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,der Brenner,95-69,95,69,25,26,Subj[61],Proto-Ag[61],EN[95],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,er,95-70,95,70,31,31,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,5,Subj,Proto-Ag,bekannt,['95-68'],95.0,,*->95-68,95.0,68.0,PersPron[95],,,,,sein,20,der Brenner,828,67,6,sich,95-71,95,71,32,32,indirObj,Proto-Pat,Reflx[95],anim,bekannt,indirObj,Proto-Pat,Reflx,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,er,95-68,95,68,5,5,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,einem halben Jahr,241-1,241,1,8,10,Oblique[59],*[59],indefNP[241],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,der Buwog - Verwaltung,105-2,105,2,13,16,Oblique[60],Proto-Pat[60],defNP[105],anim,bekannt,Oblique,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,Schwaighofer,116-7,116,7,19,19,Oblique,Proto-Pat,EN[116],anim,bekannt,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,der Brenner,95-69,95,69,25,26,Subj[61],Proto-Ag[61],EN[95],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_395,False,data\input\gotofiles\later\3.tsv,46,46,sent_46,46,Und_jetzt_weil,er,31,Subj,Proto-Ag,bekannt,['95-70'],95.0,,*->95-70,95.0,70.0,PersPron[95],,,,,der Brenner,6,der Brenner,854,69,6,sich,95-71,95,71,32,32,indirObj,Proto-Pat,Reflx[95],anim,bekannt,indirObj,Proto-Pat,Reflx,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seinem,95-76,95,76,4,4,Oblique[65],*[65],PossPron[95],anim,bekannt,Oblique,*,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seinem heißen Zimmer,156-1,156,1,4,6,Oblique[65],*[65],PossPron[95],anim,neu,Oblique,*,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,soll,95-77,95,77,8,8,Subj,Proto-Ag,zero[95],anim,bekannt,Subj,Proto-Ag,zero,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seine,95-78,95,78,10,10,dirObj[66],Proto-Pat[66],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seine Arbeit,159-1,159,1,10,11,dirObj[66],Proto-Pat[66],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,er,95-79,95,79,18,18,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seine,95-80,95,80,20,20,dirObj[67],Proto-Pat[67],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,Der,1,Subj,Proto-Ag,bekannt,['95-75'],95.0,,*->95-75,95.0,75.0,D-Pron[95],,,,,dem Brenner,9,der Brenner,899,74,8,seine Wohnung,187-1,187,1,20,21,dirObj[67],Proto-Pat[67],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,D-Pron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,Der,95-75,95,75,1,1,Subj,Proto-Ag,D-Pron[95],anim,bekannt,Subj,Proto-Ag,D-Pron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seinem,95-76,95,76,4,4,Oblique[65],*[65],PossPron[95],anim,bekannt,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seinem heißen Zimmer,156-1,156,1,4,6,Oblique[65],*[65],PossPron[95],anim,neu,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,soll,95-77,95,77,8,8,Subj,Proto-Ag,zero[95],anim,bekannt,Subj,Proto-Ag,zero,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seine,95-78,95,78,10,10,dirObj[66],Proto-Pat[66],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seine Arbeit,159-1,159,1,10,11,dirObj[66],Proto-Pat[66],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seine,95-80,95,80,20,20,dirObj[67],Proto-Pat[67],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_399,False,data\input\gotofiles\later\3.tsv,50,50,sent_50,50,Der_sitzt_in,er,18,Subj,Proto-Ag,bekannt,['95-79'],95.0,,*->95-79,95.0,79.0,PersPron[95],,,,,seine,8,der Brenner,916,78,8,seine Wohnung,187-1,187,1,20,21,dirObj[67],Proto-Pat[67],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,der Brenner,95-81,95,81,3,4,Subj[68],Proto-Ag[68],EN[95],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,seinen,95-82,95,82,7,7,dirObj[69],Proto-Pat[69],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,seinen Bericht,170-1,170,1,7,8,dirObj[69],Proto-Pat[69],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,seine,95-84,95,84,15,15,dirObj[70],Proto-Pat[70],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,Kollegin Anni Bichler,18-1,18,1,16,18,dirObj[70],Proto-Pat[70],EN[18],anim,neu,dirObj,Proto-Pat,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,seine,95-85,95,85,22,22,Oblique[71],*[71],PossPron[95],anim,bekannt,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_402,False,data\input\gotofiles\later\3.tsv,53,53,sent_53,53,Jetzt_hat_der,er,14,Subj,Proto-Ag,bekannt,['95-83'],95.0,,*->95-83,95.0,83.0,PersPron[95],,,,,seinen,7,der Brenner,964,82,7,seine Wohnung,134-1,134,1,22,23,Oblique[71],*[71],PossPron[95],anim,neu,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,10,Subj,Proto-Ag,bekannt,['95-87'],95.0,,*->95-87,95.0,87.0,PersPron[95],,,,,seiner,21,der Brenner,1004,86,5,die Anni,18-4,18,4,11,12,dirObj[73],Proto-Pat[73],EN[18],anim,bekannt,dirObj,Proto-Pat,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,10,Subj,Proto-Ag,bekannt,['95-87'],95.0,,*->95-87,95.0,87.0,PersPron[95],,,,,seiner,21,der Brenner,1004,86,5,er,95-88,95,88,20,20,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,10,Subj,Proto-Ag,bekannt,['95-87'],95.0,,*->95-87,95.0,87.0,PersPron[95],,,,,seiner,21,der Brenner,1004,86,5,ein paar Wochen,168-1,168,1,22,24,Oblique[74],*[74],indefNP[168],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,10,Subj,Proto-Ag,bekannt,['95-87'],95.0,,*->95-87,95.0,87.0,PersPron[95],,,,,seiner,21,der Brenner,1004,86,5,seine,95-89,95,89,26,26,dirObj[75],Proto-Pat[75],PossPron[95],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,10,Subj,Proto-Ag,bekannt,['95-87'],95.0,,*->95-87,95.0,87.0,PersPron[95],,,,,seiner,21,der Brenner,1004,86,5,seine Buwog - Wohnu11g,135-1,135,1,26,29,dirObj[75],Proto-Pat[75],PossPron[95],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,20,Subj,Proto-Ag,bekannt,['95-88'],95.0,,*->95-88,95.0,88.0,PersPron[95],,,,,er,10,der Brenner,1014,87,5,er,95-87,95,87,10,10,Subj,Proto-Ag,PersPron[95],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,20,Subj,Proto-Ag,bekannt,['95-88'],95.0,,*->95-88,95.0,88.0,PersPron[95],,,,,er,10,der Brenner,1014,87,5,die Anni,18-4,18,4,11,12,dirObj[73],Proto-Pat[73],EN[18],anim,bekannt,dirObj,Proto-Pat,EN,PersPron,Subj,Proto-Ag
3.tsv,3,Chapter_3,global_404,False,data\input\gotofiles\later\3.tsv,55,55,sent_55,55,Das_war_jetzt,er,20,Subj,Proto-Ag,bekannt,['95-88'],95.0,,*->95-88,95.0,88.0,PersPron[95],,,,,er,10,der Brenner,1014,87,5,ein paar Wochen,168-1,168,1,22,24,Oblique[74],*[74],indefNP[168],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
